,Suburb,Type,Price,Method,SellerG,Date,Distance,Postcode,Regionname,Propertycount,Year,Month,Quarter,Year_Quarter
8135,Toorak,u,810000,SP,Jellis,2016-12-10,4.6,3142.0,Southern Metropolitan,7217.0,2016,12,4,2016-Q4
8136,Toorak,h,3850000,S,RT,2017-03-11,4.6,3142.0,Southern Metropolitan,7217.0,2017,3,1,2017-Q1
8137,Toorak,h,2840000,PI,Marshall,2017-03-11,4.6,3142.0,Southern Metropolitan,7217.0,2017,3,1,2017-Q1
8138,Toorak,t,2700000,VB,Kay,2016-06-12,4.6,3142.0,Southern Metropolitan,7217.0,2016,6,2,2016-Q2
8139,Toorak,u,515501,SP,hockingstuart,2016-11-12,4.6,3142.0,Southern Metropolitan,7217.0,2016,11,4,2016-Q4
8140,Toorak,u,611000,SP,hockingstuart,2016-11-12,4.6,3142.0,Southern Metropolitan,7217.0,2016,11,4,2016-Q4
8141,Toorak,h,4000000,VB,Kay,2016-08-13,4.6,3142.0,Southern Metropolitan,7217.0,2016,8,3,2016-Q3
8142,Toorak,u,405000,PI,Jellis,2016-05-14,4.6,3142.0,Southern Metropolitan,7217.0,2016,5,2,2016-Q2
8143,Toorak,h,6250000,S,Kay,2016-10-15,4.6,3142.0,Southern Metropolitan,7217.0,2016,10,4,2016-Q4
8144,Toorak,h,4500000,PI,RT,2016-10-15,4.6,3142.0,Southern Metropolitan,7217.0,2016,10,4,2016-Q4
8145,Toorak,h,2025000,PI,Sotheby's,2016-10-15,4.6,3142.0,Southern Metropolitan,7217.0,2016,10,4,2016-Q4
8146,Toorak,u,541000,S,Jellis,2016-10-15,4.6,3142.0,Southern Metropolitan,7217.0,2016,10,4,2016-Q4
8147,Toorak,t,1550000,VB,Kay,2016-10-15,4.6,3142.0,Southern Metropolitan,7217.0,2016,10,4,2016-Q4
8148,Toorak,u,2205000,S,Jellis,2016-10-15,4.6,3142.0,Southern Metropolitan,7217.0,2016,10,4,2016-Q4
8149,Toorak,u,1100000,VB,David,2016-10-15,4.6,3142.0,Southern Metropolitan,7217.0,2016,10,4,2016-Q4
8150,Toorak,u,490000,PI,Thomson,2016-10-15,4.6,3142.0,Southern Metropolitan,7217.0,2016,10,4,2016-Q4
8151,Toorak,h,1300000,SP,Biggin,2016-04-16,4.6,3142.0,Southern Metropolitan,7217.0,2016,4,2,2016-Q2
8152,Toorak,t,2050000,S,Rodney,2016-09-17,4.6,3142.0,Southern Metropolitan,7217.0,2016,9,3,2016-Q3
8153,Toorak,h,2170000,S,Matthew,2016-09-17,4.6,3142.0,Southern Metropolitan,7217.0,2016,9,3,2016-Q3
8154,Toorak,u,2100000,VB,RT,2016-09-17,4.6,3142.0,Southern Metropolitan,7217.0,2016,9,3,2016-Q3
8155,Toorak,u,950000,S,hockingstuart,2017-03-18,4.6,3142.0,Southern Metropolitan,7217.0,2017,3,1,2017-Q1
8156,Toorak,u,531000,S,Morleys,2017-03-18,4.6,3142.0,Southern Metropolitan,7217.0,2017,3,1,2017-Q1
8157,Toorak,h,5020000,S,Kay,2016-06-18,4.6,3142.0,Southern Metropolitan,7217.0,2016,6,2,2016-Q2
8158,Toorak,u,705000,S,RT,2016-06-18,4.6,3142.0,Southern Metropolitan,7217.0,2016,6,2,2016-Q2
8159,Toorak,u,575000,S,Luxe,2016-06-18,4.6,3142.0,Southern Metropolitan,7217.0,2016,6,2,2016-Q2
8160,Toorak,u,366000,S,Jellis,2016-06-18,4.6,3142.0,Southern Metropolitan,7217.0,2016,6,2,2016-Q2
8161,Toorak,h,2620000,S,Jellis,2016-06-18,4.6,3142.0,Southern Metropolitan,7217.0,2016,6,2,2016-Q2
8162,Toorak,h,1900000,VB,Castran,2016-11-19,4.6,3142.0,Southern Metropolitan,7217.0,2016,11,4,2016-Q4
8163,Toorak,t,1210000,PI,Kay,2016-11-19,4.6,3142.0,Southern Metropolitan,7217.0,2016,11,4,2016-Q4
8164,Toorak,h,3500000,VB,RT,2016-11-19,4.6,3142.0,Southern Metropolitan,7217.0,2016,11,4,2016-Q4
8165,Toorak,h,4000000,S,Rodney,2016-11-19,4.6,3142.0,Southern Metropolitan,7217.0,2016,11,4,2016-Q4
8166,Toorak,h,2800000,S,Jellis,2016-11-19,4.6,3142.0,Southern Metropolitan,7217.0,2016,11,4,2016-Q4
8167,Toorak,u,540000,VB,Hodges,2016-05-22,4.6,3142.0,Southern Metropolitan,7217.0,2016,5,2,2016-Q2
8168,Toorak,u,1050000,S,Greg,2016-05-22,4.6,3142.0,Southern Metropolitan,7217.0,2016,5,2,2016-Q2
8169,Toorak,u,857000,S,Walsh,2016-08-22,4.6,3142.0,Southern Metropolitan,7217.0,2016,8,3,2016-Q3
8170,Toorak,u,525000,PI,Biggin,2016-08-22,4.6,3142.0,Southern Metropolitan,7217.0,2016,8,3,2016-Q3
8171,Toorak,h,4200000,S,Melbourne,2016-04-23,4.6,3142.0,Southern Metropolitan,7217.0,2016,4,2,2016-Q2
8172,Toorak,u,851000,SP,RT,2016-09-24,4.6,3142.0,Southern Metropolitan,7217.0,2016,9,3,2016-Q3
8173,Toorak,h,3260000,S,Marshall,2017-02-25,4.6,3142.0,Southern Metropolitan,7217.0,2017,2,1,2017-Q1
8174,Toorak,h,1900000,S,Kay,2017-02-25,4.6,3142.0,Southern Metropolitan,7217.0,2017,2,1,2017-Q1
8175,Toorak,u,690000,S,Prowse,2017-02-25,4.6,3142.0,Southern Metropolitan,7217.0,2017,2,1,2017-Q1
8176,Toorak,t,2100000,PI,Abercromby's,2017-02-25,4.6,3142.0,Southern Metropolitan,7217.0,2017,2,1,2017-Q1
8177,Toorak,u,1940000,S,Kay,2017-02-25,4.6,3142.0,Southern Metropolitan,7217.0,2017,2,1,2017-Q1
8178,Toorak,u,460000,PI,hockingstuart,2016-07-26,4.6,3142.0,Southern Metropolitan,7217.0,2016,7,3,2016-Q3
8179,Toorak,h,1950000,S,Rodney,2016-06-27,4.6,3142.0,Southern Metropolitan,7217.0,2016,6,2,2016-Q2
8180,Toorak,u,1400000,PI,Williams,2016-06-27,4.6,3142.0,Southern Metropolitan,7217.0,2016,6,2,2016-Q2
8181,Toorak,u,511000,SP,Morleys,2016-06-27,4.6,3142.0,Southern Metropolitan,7217.0,2016,6,2,2016-Q2
8182,Toorak,u,645000,SP,Marshall,2016-06-27,4.6,3142.0,Southern Metropolitan,7217.0,2016,6,2,2016-Q2
8183,Toorak,u,870000,SP,hockingstuart,2016-11-27,4.6,3142.0,Southern Metropolitan,7217.0,2016,11,4,2016-Q4
8184,Toorak,t,910000,PI,Marshall,2016-11-27,4.6,3142.0,Southern Metropolitan,7217.0,2016,11,4,2016-Q4
8185,Toorak,h,2250000,SP,Castran,2016-05-28,4.6,3142.0,Southern Metropolitan,7217.0,2016,5,2,2016-Q2
8186,Toorak,h,5000000,VB,Kay,2016-05-28,4.6,3142.0,Southern Metropolitan,7217.0,2016,5,2,2016-Q2
8187,Toorak,u,525000,S,Jellis,2016-05-28,4.6,3142.0,Southern Metropolitan,7217.0,2016,5,2,2016-Q2
8188,Toorak,h,3270000,S,Marshall,2016-08-28,4.6,3142.0,Southern Metropolitan,7217.0,2016,8,3,2016-Q3
8189,Toorak,u,866000,S,Marshall,2016-07-30,4.6,3142.0,Southern Metropolitan,7217.0,2016,7,3,2016-Q3
8190,Toorak,h,1170000,S,Fletchers,2016-07-30,4.6,3142.0,Southern Metropolitan,7217.0,2016,7,3,2016-Q3
8191,Toorak,u,1000000,S,Jellis,2016-07-30,4.6,3142.0,Southern Metropolitan,7217.0,2016,7,3,2016-Q3
8192,Toorak,u,920000,S,RT,2016-07-30,4.6,3142.0,Southern Metropolitan,7217.0,2016,7,3,2016-Q3
8193,Viewbank,h,910000,S,Miles,2016-09-03,13.8,3084.0,Eastern Metropolitan,2698.0,2016,9,3,2016-Q3
8194,Viewbank,h,960000,S,Miles,2016-09-03,13.8,3084.0,Eastern Metropolitan,2698.0,2016,9,3,2016-Q3
8195,Viewbank,u,556000,S,Ray,2016-12-03,13.8,3084.0,Eastern Metropolitan,2698.0,2016,12,4,2016-Q4
8196,Viewbank,h,1010000,S,Miles,2016-12-03,13.8,3084.0,Eastern Metropolitan,2698.0,2016,12,4,2016-Q4
8197,Viewbank,h,880000,SP,Buckingham,2016-12-03,13.8,3084.0,Eastern Metropolitan,2698.0,2016,12,4,2016-Q4
8198,Viewbank,h,920250,S,Nelson,2017-03-04,13.8,3084.0,Eastern Metropolitan,2698.0,2017,3,1,2017-Q1
8199,Viewbank,h,1080000,S,Miles,2017-03-04,13.8,3084.0,Eastern Metropolitan,2698.0,2017,3,1,2017-Q1
8200,Viewbank,h,770000,S,Barry,2016-06-04,13.8,3084.0,Eastern Metropolitan,2698.0,2016,6,2,2016-Q2
8201,Viewbank,h,730000,PI,Miles,2016-06-04,13.8,3084.0,Eastern Metropolitan,2698.0,2016,6,2,2016-Q2
8202,Viewbank,h,820000,S,Nelson,2016-08-06,13.8,3084.0,Eastern Metropolitan,2698.0,2016,8,3,2016-Q3
8203,Viewbank,h,1102500,S,Miles,2016-05-07,13.8,3084.0,Eastern Metropolitan,2698.0,2016,5,2,2016-Q2
8204,Viewbank,h,1005000,S,Darren,2016-11-07,13.8,3084.0,Eastern Metropolitan,2698.0,2016,11,4,2016-Q4
8205,Viewbank,u,555000,SP,Miles,2016-12-10,13.8,3084.0,Eastern Metropolitan,2698.0,2016,12,4,2016-Q4
8206,Viewbank,h,828500,SA,Nelson,2016-06-12,13.8,3084.0,Eastern Metropolitan,2698.0,2016,6,2,2016-Q2
8207,Viewbank,u,546000,S,Miles,2016-11-12,13.8,3084.0,Eastern Metropolitan,2698.0,2016,11,4,2016-Q4
8208,Viewbank,h,765000,S,Ray,2016-05-14,13.8,3084.0,Eastern Metropolitan,2698.0,2016,5,2,2016-Q2
8209,Viewbank,h,920000,S,Miles,2016-05-14,13.8,3084.0,Eastern Metropolitan,2698.0,2016,5,2,2016-Q2
8210,Viewbank,u,455000,PI,hockingstuart,2016-05-14,13.8,3084.0,Eastern Metropolitan,2698.0,2016,5,2,2016-Q2
8211,Viewbank,h,895000,S,Barry,2016-05-14,13.8,3084.0,Eastern Metropolitan,2698.0,2016,5,2,2016-Q2
8212,Viewbank,h,775000,SP,Miles,2016-04-16,13.8,3084.0,Eastern Metropolitan,2698.0,2016,4,2,2016-Q2
8213,Viewbank,h,1137000,S,Fletchers,2016-07-16,13.8,3084.0,Eastern Metropolitan,2698.0,2016,7,3,2016-Q3
8214,Viewbank,u,440000,SP,Barry,2016-07-16,13.8,3084.0,Eastern Metropolitan,2698.0,2016,7,3,2016-Q3
8215,Viewbank,h,970000,S,Miles,2016-09-17,13.8,3084.0,Eastern Metropolitan,2698.0,2016,9,3,2016-Q3
8216,Viewbank,h,1042500,S,Miles,2016-09-17,13.8,3084.0,Eastern Metropolitan,2698.0,2016,9,3,2016-Q3
8217,Viewbank,h,1025000,S,Nelson,2016-09-17,13.8,3084.0,Eastern Metropolitan,2698.0,2016,9,3,2016-Q3
8218,Viewbank,h,940000,VB,Miles,2016-06-18,13.8,3084.0,Eastern Metropolitan,2698.0,2016,6,2,2016-Q2
8219,Viewbank,h,895000,S,Miles,2016-06-18,13.8,3084.0,Eastern Metropolitan,2698.0,2016,6,2,2016-Q2
8220,Viewbank,h,820000,S,Morrison,2016-05-22,13.8,3084.0,Eastern Metropolitan,2698.0,2016,5,2,2016-Q2
8221,Viewbank,h,1210000,S,Miles,2016-08-22,13.8,3084.0,Eastern Metropolitan,2698.0,2016,8,3,2016-Q3
8222,Viewbank,h,870000,SP,Nelson,2016-08-22,13.8,3084.0,Eastern Metropolitan,2698.0,2016,8,3,2016-Q3
8223,Viewbank,h,1085000,S,Barry,2016-08-22,13.8,3084.0,Eastern Metropolitan,2698.0,2016,8,3,2016-Q3
8224,Viewbank,h,915000,S,Miles,2017-02-25,13.8,3084.0,Eastern Metropolitan,2698.0,2017,2,1,2017-Q1
8225,Viewbank,h,1050000,VB,Nelson,2016-07-26,13.8,3084.0,Eastern Metropolitan,2698.0,2016,7,3,2016-Q3
8226,Viewbank,h,820000,SA,Fletchers,2016-05-28,13.8,3084.0,Eastern Metropolitan,2698.0,2016,5,2,2016-Q2
8227,Watsonia,h,620000,S,Darren,2016-09-03,14.9,3087.0,Northern Metropolitan,2329.0,2016,9,3,2016-Q3
8228,Watsonia,h,660000,S,Ken,2016-12-03,14.9,3087.0,Northern Metropolitan,2329.0,2016,12,4,2016-Q4
8229,Watsonia,h,581000,S,Barry,2016-12-03,14.9,3087.0,Northern Metropolitan,2329.0,2016,12,4,2016-Q4
8230,Watsonia,h,655000,S,Darren,2016-12-03,14.9,3087.0,Northern Metropolitan,2329.0,2016,12,4,2016-Q4
8231,Watsonia,h,1000000,S,Buckingham,2017-03-04,14.9,3087.0,Northern Metropolitan,2329.0,2017,3,1,2017-Q1
8232,Watsonia,h,785000,S,Barry,2017-03-04,14.9,3087.0,Northern Metropolitan,2329.0,2017,3,1,2017-Q1
8233,Watsonia,h,600000,SP,Barry,2016-06-04,14.9,3087.0,Northern Metropolitan,2329.0,2016,6,2,2016-Q2
8234,Watsonia,h,690000,S,Buckingham,2016-08-06,14.9,3087.0,Northern Metropolitan,2329.0,2016,8,3,2016-Q3
8235,Watsonia,h,582000,S,Ken,2016-10-08,14.9,3087.0,Northern Metropolitan,2329.0,2016,10,4,2016-Q4
8236,Watsonia,h,740000,S,Buckingham,2016-09-10,14.9,3087.0,Northern Metropolitan,2329.0,2016,9,3,2016-Q3
8237,Watsonia,h,671000,S,Barry,2016-11-12,14.9,3087.0,Northern Metropolitan,2329.0,2016,11,4,2016-Q4
8238,Watsonia,h,741000,SP,Buckingham,2016-11-12,14.9,3087.0,Northern Metropolitan,2329.0,2016,11,4,2016-Q4
8239,Watsonia,h,706000,S,Ray,2016-11-12,14.9,3087.0,Northern Metropolitan,2329.0,2016,11,4,2016-Q4
8240,Watsonia,h,725000,S,Buckingham,2016-11-12,14.9,3087.0,Northern Metropolitan,2329.0,2016,11,4,2016-Q4
8241,Watsonia,h,808000,S,Darren,2016-08-13,14.9,3087.0,Northern Metropolitan,2329.0,2016,8,3,2016-Q3
8242,Watsonia,h,711000,S,Barry,2016-05-14,14.9,3087.0,Northern Metropolitan,2329.0,2016,5,2,2016-Q2
8243,Watsonia,u,537000,S,Barry,2016-05-14,14.9,3087.0,Northern Metropolitan,2329.0,2016,5,2,2016-Q2
8244,Watsonia,h,1040000,PI,Buckingham,2016-04-16,14.9,3087.0,Northern Metropolitan,2329.0,2016,4,2,2016-Q2
8245,Watsonia,h,1171000,S,Buckingham,2016-07-16,14.9,3087.0,Northern Metropolitan,2329.0,2016,7,3,2016-Q3
8246,Watsonia,h,662000,S,Buckingham,2016-07-16,14.9,3087.0,Northern Metropolitan,2329.0,2016,7,3,2016-Q3
8247,Watsonia,h,800000,S,hockingstuart,2016-06-18,14.9,3087.0,Northern Metropolitan,2329.0,2016,6,2,2016-Q2
8248,Watsonia,h,652000,S,Nelson,2016-05-22,14.9,3087.0,Northern Metropolitan,2329.0,2016,5,2,2016-Q2
8249,Watsonia,h,922000,S,Barry,2016-05-22,14.9,3087.0,Northern Metropolitan,2329.0,2016,5,2,2016-Q2
8250,Watsonia,t,485000,S,Stockdale,2016-04-23,14.9,3087.0,Northern Metropolitan,2329.0,2016,4,2,2016-Q2
8251,Watsonia,h,860500,S,Barry,2016-09-24,14.9,3087.0,Northern Metropolitan,2329.0,2016,9,3,2016-Q3
8252,Watsonia,h,728000,S,Barry,2016-09-24,14.9,3087.0,Northern Metropolitan,2329.0,2016,9,3,2016-Q3
8253,Watsonia,h,702000,S,Buckingham,2016-09-24,14.9,3087.0,Northern Metropolitan,2329.0,2016,9,3,2016-Q3
8254,Watsonia,h,627500,S,Barry,2016-09-24,14.9,3087.0,Northern Metropolitan,2329.0,2016,9,3,2016-Q3
8255,Watsonia,h,632000,PI,Darren,2017-02-25,14.9,3087.0,Northern Metropolitan,2329.0,2017,2,1,2017-Q1
8256,Watsonia,h,601000,S,Darren,2016-06-27,14.9,3087.0,Northern Metropolitan,2329.0,2016,6,2,2016-Q2
8257,Watsonia,u,549000,S,Darren,2016-06-27,14.9,3087.0,Northern Metropolitan,2329.0,2016,6,2,2016-Q2
8258,Watsonia,u,342500,S,Miles,2016-11-27,14.9,3087.0,Northern Metropolitan,2329.0,2016,11,4,2016-Q4
8259,Watsonia,h,701000,S,Barry,2016-05-28,14.9,3087.0,Northern Metropolitan,2329.0,2016,5,2,2016-Q2
8260,Watsonia,h,645000,S,Ray,2016-08-28,14.9,3087.0,Northern Metropolitan,2329.0,2016,8,3,2016-Q3
8261,Watsonia,h,838000,S,Barry,2016-07-30,14.9,3087.0,Northern Metropolitan,2329.0,2016,7,3,2016-Q3
8262,West Melbourne,t,1010000,S,Jellis,2016-09-03,1.9,3003.0,Northern Metropolitan,2230.0,2016,9,3,2016-Q3
8263,West Melbourne,u,650000,S,MICM,2016-12-03,1.9,3003.0,Northern Metropolitan,2230.0,2016,12,4,2016-Q4
8264,West Melbourne,h,1260000,S,Alexkarbon,2016-06-04,1.9,3003.0,Northern Metropolitan,2230.0,2016,6,2,2016-Q2
8265,West Melbourne,u,460000,PI,Nelson,2016-06-04,1.9,3003.0,Northern Metropolitan,2230.0,2016,6,2,2016-Q2
8266,West Melbourne,h,2370000,S,Alexkarbon,2016-06-04,1.9,3003.0,Northern Metropolitan,2230.0,2016,6,2,2016-Q2
8267,West Melbourne,t,800000,VB,Nelson,2016-08-06,1.9,3003.0,Northern Metropolitan,2230.0,2016,8,3,2016-Q3
8268,West Melbourne,u,550000,S,Nelson,2016-05-07,1.9,3003.0,Northern Metropolitan,2230.0,2016,5,2,2016-Q2
8269,West Melbourne,u,660000,PI,hockingstuart,2016-05-07,1.9,3003.0,Northern Metropolitan,2230.0,2016,5,2,2016-Q2
8270,West Melbourne,u,836000,S,Collins,2016-11-07,1.9,3003.0,Northern Metropolitan,2230.0,2016,11,4,2016-Q4
8271,West Melbourne,t,1055000,S,Jellis,2016-10-08,1.9,3003.0,Northern Metropolitan,2230.0,2016,10,4,2016-Q4
8272,West Melbourne,u,860000,S,MICM,2016-09-17,1.9,3003.0,Northern Metropolitan,2230.0,2016,9,3,2016-Q3
8273,West Melbourne,u,995000,S,Alexkarbon,2017-03-18,1.9,3003.0,Northern Metropolitan,2230.0,2017,3,1,2017-Q1
8274,West Melbourne,t,1130000,PI,Caine,2016-06-18,1.9,3003.0,Northern Metropolitan,2230.0,2016,6,2,2016-Q2
8275,West Melbourne,u,443000,S,Nelson,2016-09-24,1.9,3003.0,Northern Metropolitan,2230.0,2016,9,3,2016-Q3
8276,West Melbourne,t,1120000,S,Jellis,2017-02-25,1.9,3003.0,Northern Metropolitan,2230.0,2017,2,1,2017-Q1
8277,West Melbourne,u,682000,SP,Woodards,2017-02-25,1.9,3003.0,Northern Metropolitan,2230.0,2017,2,1,2017-Q1
8278,West Melbourne,u,482000,SP,Nelson,2016-07-26,1.9,3003.0,Northern Metropolitan,2230.0,2016,7,3,2016-Q3
8279,West Melbourne,u,620000,S,Jellis,2016-05-28,1.9,3003.0,Northern Metropolitan,2230.0,2016,5,2,2016-Q2
8280,West Melbourne,h,2100000,S,Brad,2016-05-28,1.9,3003.0,Northern Metropolitan,2230.0,2016,5,2,2016-Q2
8281,West Melbourne,u,601000,S,MICM,2016-07-30,1.9,3003.0,Northern Metropolitan,2230.0,2016,7,3,2016-Q3
8282,Williamstown,h,1325000,S,hockingstuart,2016-09-03,8.0,3016.0,Western Metropolitan,6380.0,2016,9,3,2016-Q3
8283,Williamstown,h,1400000,S,Gunn&Co,2016-09-03,8.0,3016.0,Western Metropolitan,6380.0,2016,9,3,2016-Q3
8284,Williamstown,h,920000,SP,Sweeney,2016-09-03,8.0,3016.0,Western Metropolitan,6380.0,2016,9,3,2016-Q3
8285,Williamstown,h,1535000,S,Greg,2016-09-03,8.0,3016.0,Western Metropolitan,6380.0,2016,9,3,2016-Q3
8286,Williamstown,u,890000,S,Gunn&Co,2016-12-03,8.0,3016.0,Western Metropolitan,6380.0,2016,12,4,2016-Q4
8287,Williamstown,h,1400000,PI,hockingstuart,2017-03-04,8.0,3016.0,Western Metropolitan,6380.0,2017,3,1,2017-Q1
8288,Williamstown,h,1800000,VB,Raine,2017-03-04,8.0,3016.0,Western Metropolitan,6380.0,2017,3,1,2017-Q1
8289,Williamstown,h,1050000,S,Sweeney,2017-03-04,8.0,3016.0,Western Metropolitan,6380.0,2017,3,1,2017-Q1
8290,Williamstown,h,850000,SP,Greg,2017-03-04,8.0,3016.0,Western Metropolitan,6380.0,2017,3,1,2017-Q1
8291,Williamstown,h,2910000,SP,Greg,2017-03-04,8.0,3016.0,Western Metropolitan,6380.0,2017,3,1,2017-Q1
8292,Williamstown,h,2910000,SP,Greg,2017-03-04,8.0,3016.0,Western Metropolitan,6380.0,2017,3,1,2017-Q1
8293,Williamstown,h,2640000,S,Williams,2017-03-04,8.0,3016.0,Western Metropolitan,6380.0,2017,3,1,2017-Q1
8294,Williamstown,h,1200000,S,RT,2016-06-04,8.0,3016.0,Western Metropolitan,6380.0,2016,6,2,2016-Q2
8295,Williamstown,h,2000000,S,Sweeney,2016-06-04,8.0,3016.0,Western Metropolitan,6380.0,2016,6,2,2016-Q2
8296,Williamstown,h,3130000,S,RT,2016-06-04,8.0,3016.0,Western Metropolitan,6380.0,2016,6,2,2016-Q2
8297,Williamstown,h,1500000,SP,Greg,2016-08-06,8.0,3016.0,Western Metropolitan,6380.0,2016,8,3,2016-Q3
8298,Williamstown,h,825000,S,Williams,2016-05-07,8.0,3016.0,Western Metropolitan,6380.0,2016,5,2,2016-Q2
8299,Williamstown,h,1460000,S,Greg,2016-05-07,8.0,3016.0,Western Metropolitan,6380.0,2016,5,2,2016-Q2
8300,Williamstown,u,310000,SP,Sweeney,2016-05-07,8.0,3016.0,Western Metropolitan,6380.0,2016,5,2,2016-Q2
8301,Williamstown,h,1200000,S,Williams,2016-11-07,8.0,3016.0,Western Metropolitan,6380.0,2016,11,4,2016-Q4
8302,Williamstown,h,1560000,SP,Greg,2016-11-07,8.0,3016.0,Western Metropolitan,6380.0,2016,11,4,2016-Q4
8303,Williamstown,h,1575000,S,Greg,2016-11-07,8.0,3016.0,Western Metropolitan,6380.0,2016,11,4,2016-Q4
8304,Williamstown,t,830000,SP,Greg,2016-11-07,8.0,3016.0,Western Metropolitan,6380.0,2016,11,4,2016-Q4
8305,Williamstown,t,830000,SP,Greg,2016-11-07,8.0,3016.0,Western Metropolitan,6380.0,2016,11,4,2016-Q4
8306,Williamstown,h,1085000,S,Greg,2016-10-08,8.0,3016.0,Western Metropolitan,6380.0,2016,10,4,2016-Q4
8307,Williamstown,h,1815000,PI,Sweeney,2016-10-08,8.0,3016.0,Western Metropolitan,6380.0,2016,10,4,2016-Q4
8308,Williamstown,h,1470000,S,Jas,2016-10-08,8.0,3016.0,Western Metropolitan,6380.0,2016,10,4,2016-Q4
8309,Williamstown,h,2230000,S,Greg,2016-09-10,8.0,3016.0,Western Metropolitan,6380.0,2016,9,3,2016-Q3
8310,Williamstown,t,1460000,S,Greg,2016-12-10,8.0,3016.0,Western Metropolitan,6380.0,2016,12,4,2016-Q4
8311,Williamstown,h,1410000,SP,Sweeney,2016-12-10,8.0,3016.0,Western Metropolitan,6380.0,2016,12,4,2016-Q4
8312,Williamstown,h,940000,S,RT,2016-12-10,8.0,3016.0,Western Metropolitan,6380.0,2016,12,4,2016-Q4
8313,Williamstown,h,1900000,SP,Village,2017-03-11,8.0,3016.0,Western Metropolitan,6380.0,2017,3,1,2017-Q1
8314,Williamstown,h,1330000,S,Williams,2016-11-12,8.0,3016.0,Western Metropolitan,6380.0,2016,11,4,2016-Q4
8315,Williamstown,h,1010000,PI,Sweeney,2016-11-12,8.0,3016.0,Western Metropolitan,6380.0,2016,11,4,2016-Q4
8316,Williamstown,h,1010000,S,Raine,2016-08-13,8.0,3016.0,Western Metropolitan,6380.0,2016,8,3,2016-Q3
8317,Williamstown,u,450000,S,Williams,2016-05-14,8.0,3016.0,Western Metropolitan,6380.0,2016,5,2,2016-Q2
8318,Williamstown,u,513500,S,RT,2016-05-14,8.0,3016.0,Western Metropolitan,6380.0,2016,5,2,2016-Q2
8319,Williamstown,h,1000000,S,Jas,2016-10-15,8.0,3016.0,Western Metropolitan,6380.0,2016,10,4,2016-Q4
8320,Williamstown,u,415000,S,Greg,2016-10-15,8.0,3016.0,Western Metropolitan,6380.0,2016,10,4,2016-Q4
8321,Williamstown,h,906000,SP,Compton,2016-04-16,8.0,3016.0,Western Metropolitan,6380.0,2016,4,2,2016-Q2
8322,Williamstown,h,1805000,S,Greg,2016-04-16,8.0,3016.0,Western Metropolitan,6380.0,2016,4,2,2016-Q2
8323,Williamstown,h,1126000,SP,Raine&Horne,2016-04-16,8.0,3016.0,Western Metropolitan,6380.0,2016,4,2,2016-Q2
8324,Williamstown,t,935000,SP,Sweeney,2016-04-16,8.0,3016.0,Western Metropolitan,6380.0,2016,4,2,2016-Q2
8325,Williamstown,h,1205000,SP,Williams,2016-07-16,8.0,3016.0,Western Metropolitan,6380.0,2016,7,3,2016-Q3
8326,Williamstown,h,895000,SA,Hunter,2016-09-17,8.0,3016.0,Western Metropolitan,6380.0,2016,9,3,2016-Q3
8327,Williamstown,h,890000,VB,Greg,2016-09-17,8.0,3016.0,Western Metropolitan,6380.0,2016,9,3,2016-Q3
8328,Williamstown,u,375000,SP,Williams,2016-09-17,8.0,3016.0,Western Metropolitan,6380.0,2016,9,3,2016-Q3
8329,Williamstown,h,1000000,S,Greg,2017-03-18,8.0,3016.0,Western Metropolitan,6380.0,2017,3,1,2017-Q1
8330,Williamstown,h,769000,S,RT,2016-06-18,8.0,3016.0,Western Metropolitan,6380.0,2016,6,2,2016-Q2
8331,Williamstown,h,1270000,S,Williams,2016-11-19,8.0,3016.0,Western Metropolitan,6380.0,2016,11,4,2016-Q4
8332,Williamstown,h,1172000,S,Village,2016-11-19,8.0,3016.0,Western Metropolitan,6380.0,2016,11,4,2016-Q4
8333,Williamstown,h,1360000,S,Sweeney,2016-05-22,8.0,3016.0,Western Metropolitan,6380.0,2016,5,2,2016-Q2
8334,Williamstown,h,2050000,S,Sweeney,2016-05-22,8.0,3016.0,Western Metropolitan,6380.0,2016,5,2,2016-Q2
8335,Williamstown,h,975000,PI,Sweeney,2016-05-22,8.0,3016.0,Western Metropolitan,6380.0,2016,5,2,2016-Q2
8336,Williamstown,h,1310000,S,Sweeney,2016-09-24,8.0,3016.0,Western Metropolitan,6380.0,2016,9,3,2016-Q3
8337,Williamstown,t,830000,SP,Gunn&Co,2016-09-24,8.0,3016.0,Western Metropolitan,6380.0,2016,9,3,2016-Q3
8338,Williamstown,u,491500,S,RT,2016-09-24,8.0,3016.0,Western Metropolitan,6380.0,2016,9,3,2016-Q3
8339,Williamstown,u,547500,SP,Greg,2016-09-24,8.0,3016.0,Western Metropolitan,6380.0,2016,9,3,2016-Q3
8340,Williamstown,t,965000,S,Sweeney,2017-02-25,8.0,3016.0,Western Metropolitan,6380.0,2017,2,1,2017-Q1
8341,Williamstown,h,1262000,S,Williams,2017-02-25,8.0,3016.0,Western Metropolitan,6380.0,2017,2,1,2017-Q1
8342,Williamstown,h,1210000,S,Williams,2017-02-25,8.0,3016.0,Western Metropolitan,6380.0,2017,2,1,2017-Q1
8343,Williamstown,u,412000,SP,Williams,2017-02-25,8.0,3016.0,Western Metropolitan,6380.0,2017,2,1,2017-Q1
8344,Williamstown,h,1337500,SP,Raine,2017-02-25,8.0,3016.0,Western Metropolitan,6380.0,2017,2,1,2017-Q1
